Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	URL	Matchbegin corpus position	Matchend corpus position
276	syn_001_1856_000_13_47_e83	e n. Wir . geben hierüber folgende tabellarische Uebersicht :	Absenzen	, Behilf . Entschuldigte . Unenrschuldigte Total Zürich 15 '	e_VVFIN n._APPR Wir_PPER ._$. geben_VVFIN hierüber_PAV folgende_ADJA tabellarische_ADJA Uebersicht_NN :_$.	Absenzen_NN	,_$, Behilf_NE ._$. Entschuldigte_VVFIN ._$. Unenrschuldigte_ADJD Total_ADJD Zürich_NE 15_CARD '_$(	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=275	9460500	9460500
277	bso_001_1864_007_137_140_e37	Arbeitsschulen 21. — Alles auf 45,963 Einwohner . Die nnentschuldigten	Absenzen	, bei der großen Entfernung in einer Gebirgsgegend oft doch	Arbeitsschulen_NN 21._ADJA —_NN Alles_PIS auf_APPR 45,963_CARD Einwohner_NN ._$. Die_ART nnentschuldigten_ADJA	Absenzen_NN	,_$, bei_APPR der_ART großen_ADJA Entfernung_NN in_APPR einer_ART Gebirgsgegend_NN oft_ADV doch_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=276	9545500	9545500
278	ass_001_1839_005_364_371_e559	Ausbleiben einzuholen ist . — Wenn die unentschuldigt« » !	Absenzen	eines Alltagsschülers in einem Halbjahr über 26 , die eines	Ausbleiben_NN einzuholen_VVIZU ist_VAFIN ._$. —_NN Wenn_KOUS die_ART unentschuldigt«_ADJA »_$( !_$.	Absenzen_NN	eines_ART Alltagsschülers_NN in_APPR einem_ART Halbjahr_NN über_APPR 26_CARD ,_$, die_PRELS eines_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=277	9564680	9564680
279	ass_001_1839_005_364_371_e559	. Es müssen demnach ei¬ nem Alltagsschüler jährlich 40 unentschuldigte	Absenzen	ungeahndet übersehen werden ; diese Zahl ist zu groß .	._$. Es_PPER müssen_VMFIN demnach_ADV ei¬_ADJA nem_ADJA Alltagsschüler_NN jährlich_ADJD 40_CARD unentschuldigte_ADJA	Absenzen_NN	ungeahndet_ADJD übersehen_VVPP werden_VAINF ;_$. diese_PDAT Zahl_NN ist_VAFIN zu_PTKA groß_ADJD ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=278	9564728	9564728
280	ass_001_1839_005_364_371_e559	Zahl ist zu groß . Eigentlich sollten gar keine unentschuldigte	Absenzen	geduldet werden . Will man aber ein Maximum von straflosen	Zahl_NN ist_VAFIN zu_PTKA groß_ADJD ._$. Eigentlich_ADV sollten_VMFIN gar_ADV keine_PIAT unentschuldigte_ADJA	Absenzen_NN	geduldet_VVPP werden_VAINF ._$. Will_VMFIN man_PIS aber_ADV ein_ART Maximum_NN von_APPR straflosen_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=279	9564744	9564744
281	ass_001_1839_005_364_371_e559	geduldet werden . Will man aber ein Maximum von straflosen	Absenzen	ausstellen , so sei die Zahl gering , und z.	geduldet_VVPP werden_VAINF ._$. Will_VMFIN man_PIS aber_ADV ein_ART Maximum_NN von_APPR straflosen_ADJA	Absenzen_NN	ausstellen_VVINF ,_$, so_ADV sei_VAFIN die_ART Zahl_NN gering_ADJD ,_$, und_KON z._APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=280	9564755	9564755
282	ass_001_1839_005_364_371_e559	. Sehr gut scheint uns die Bestimmung , daß die	Absenzen	nicht monatlich abgewandelt werden , sondern daß erst am Ende	._$. Sehr_ADV gut_ADJD scheint_VVFIN uns_PPER die_ART Bestimmung_NN ,_$, daß_KOUS die_ART	Absenzen_NN	nicht_PTKNEG monatlich_ADJD abgewandelt_VVPP werden_VAINF ,_$, sondern_KON daß_KOUS erst_ADV am_APPRART Ende_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=281	9564815	9564815
283	ajb_001_1860_004_100_122_e190	behelfen und fast froh sein muss , wenn eS viele	Absenzen	giebt . — Das wichtigste kirchliche Ereigniss in Hundweil war	behelfen_VVINF und_KON fast_ADV froh_ADJD sein_VAINF muss_VMFIN ,_$, wenn_KOUS eS_VVFIN viele_PIAT	Absenzen_NN	giebt_VVFIN ._$. —_NN Das_ART wichtigste_ADJA kirchliche_ADJA Ereigniss_NN in_APPR Hundweil_NN war_VAFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=282	9669726	9669726
284	syn_001_1837_000_20_31_e97	Bußengelder der oder dieser Art in Sekun¬ därschulen , sowie	Absenzenbußen	in den Elementar- , Real- , Re- petir- und Singschulen	Bußengelder_NN der_ART oder_KON dieser_PDAT Art_NN in_APPR Sekun¬_ADJA därschulen_NN ,_$, sowie_KON	Absenzenbußen_NN	in_APPR den_ART Elementar-_TRUNC ,_$, Real-_TRUNC ,_$, Re-_TRUNC petir-_TRUNC und_KON Singschulen_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=283	9684705	9684705
285	ass_001_1837_003_73_77_e933	ein Kind am Schulbesuch verhinderten , so wird über den	Absenz-	strich ein kleiner Halbzirkcl gesetzt ( ? ) ; doch	ein_ART Kind_NN am_APPRART Schulbesuch_NN verhinderten_VVFIN ,_$, so_ADV wird_VAFIN über_APPR den_ART	Absenz-_TRUNC	strich_VVFIN ein_ART kleiner_ADJA Halbzirkcl_NN gesetzt_VVPP (_$( ?_$. )_$( ;_$. doch_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=284	10035440	10035440
286	ass_001_1837_003_73_77_e933	die Eesammtzahl der entschuldigten und e ) der nicht entschuldigten	Absenzen	aller Schüler dieser Schule zusammengenommen ; st ) die Eesammtzahl	die_ART Eesammtzahl_NN der_ART entschuldigten_ADJA und_KON e_ADJD )_$( der_ART nicht_PTKNEG entschuldigten_ADJA	Absenzen_NN	aller_PIAT Schüler_NN dieser_PDAT Schule_NN zusammengenommen_VVPP ;_$. st_NE )_$( die_ART Eesammtzahl_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=285	10036309	10036309
287	syn_001_1863_000_15_73_e128	be¬ merkt , daß in diese Schulabtheilung die meisten unentschuldigten	Absenzen	fallen . Uster äußert : es dürfte sich wohl auch	be¬_ADJD merkt_VVFIN ,_$, daß_KOUS in_APPR diese_PDAT Schulabtheilung_NN die_ART meisten_PIAT unentschuldigten_ADJA	Absenzen_NN	fallen_VVINF ._$. Uster_NN äußert_VVFIN :_$. es_PPER dürfte_VMFIN sich_PRF wohl_ADV auch_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=286	10059125	10059125
288	syn_001_1863_000_15_73_e128	hingeben . " Die Gesetze und Verordnungen , betreffend das	Absenzen	Wesen , die Schulzucht und die Beschäftigung derKinder in den	hingeben_VVINF ._$. "_$( Die_ART Gesetze_NN und_KON Verordnungen_NN ,_$, betreffend_ADJD das_ART	Absenzen_NN	Wesen_NN ,_$, die_ART Schulzucht_NN und_KON die_ART Beschäftigung_NN derKinder_NN in_APPR den_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=287	10059980	10059980
289	syn_001_1863_000_15_73_e128	Fab¬ riken sind überall gehörig vollzogen worden . Ueber daS	Absenzenwesen	hielten die Bezirksschulpflegen strenge Aufsicht ; einige bevollmächtigten die Vifitatoren	Fab¬_NN riken_NN sind_VAFIN überall_ADV gehörig_ADJD vollzogen_VVPP worden_VAPP ._$. Ueber_NN daS_ADJA	Absenzenwesen_NN	hielten_VVFIN die_ART Bezirksschulpflegen_NN strenge_ADJA Aufsicht_NN ;_$. einige_PIS bevollmächtigten_VVFIN die_ART Vifitatoren_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=288	10060001	10060001
290	syn_001_1863_000_15_73_e128	aufnimmt , ohne nach dem Abgangszeugniß und den darauf verzeichneten	Absenzen	zu fragen , und daß es in Folge dessen oft	aufnimmt_VVFIN ,_$, ohne_KOUI nach_APPR dem_ART Abgangszeugniß_NN und_KON den_ART darauf_PAV verzeichneten_ADJA	Absenzen_NN	zu_PTKZU fragen_VVINF ,_$, und_KON daß_KOUS es_PPER in_APPR Folge_NN dessen_PDAT oft_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=289	10060093	10060093
291	syn_001_1863_000_15_73_e128	haben in der Regel einfache Mahnungen sofort gewirkt . Die	Absenzen	haben sich im letzten Schuljahr im Ganzen um 44,038 vermindert	haben_VAFIN in_APPR der_ART Regel_NN einfache_ADJA Mahnungen_NN sofort_ADV gewirkt_VVPP ._$. Die_ART	Absenzen_NN	haben_VAFIN sich_PRF im_APPRART letzten_ADJA Schuljahr_NN im_APPRART Ganzen_NN um_APPR 44,038_CARD vermindert_VVPP	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=290	10060165	10060165
292	syn_001_1863_000_15_73_e128	Regensberg n. Es kommen durchschnittlich auf den einzelnen Schüler folgende	Absenzen	: Gesammtdurch- Alltagsschule . Verant¬ wortete . straf¬ bare .	Regensberg_NN n._APPR Es_PPER kommen_VVFIN durchschnittlich_ADJD auf_APPR den_ART einzelnen_ADJA Schüler_NN folgende_ADJA	Absenzen_NN	:_$. Gesammtdurch-_ADJA Alltagsschule_NN ._$. Verant¬_ADJA wortete_ADJA ._$. straf¬_ADJA bare_ADJA ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=291	10061611	10061611
293	syn_001_1863_000_15_73_e128	macht , daß auch für diese Schul¬ stufe eine eigene	Absenzenordnung	möchte erlassen werden . Der Bericht Von Meilen lobt die	macht_VVFIN ,_$, daß_KOUS auch_ADV für_APPR diese_PDAT Schul¬_NN stufe_VVFIN eine_ART eigene_ADJA	Absenzenordnung_NN	möchte_VMFIN erlassen_VVPP werden_VAINF ._$. Der_ART Bericht_NN Von_APPR Meilen_NN lobt_VVFIN die_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=292	10063383	10063383
294	syn_001_1863_000_15_73_e128	lobt die Zweckmäßigkeit der Verordnung einer Sekundarschulpflege , wonach für	Absenzen	schriftliche Entschuldigung der Eltern oder Vormünder verlangt wird . Ueber	lobt_VVFIN die_ART Zweckmäßigkeit_NN der_ART Verordnung_NN einer_ART Sekundarschulpflege_NN ,_$, wonach_PWAV für_APPR	Absenzen_NN	schriftliche_ADJA Entschuldigung_NN der_ART Eltern_NN oder_KON Vormünder_NN verlangt_VVPP wird_VAFIN ._$. Ueber_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=293	10063402	10063402
295	syn_001_1863_000_15_73_e128	. 43 Verhältnisse der weiblichen Arbeitsschulen . G ^ m	Absenzen	. Bezirk . ---- s s - Verant¬ wortet .	._$. 43_CARD Verhältnisse_NN der_ART weiblichen_ADJA Arbeitsschulen_NN ._$. G_NN ^_XY m_NN	Absenzen_NN	._$. Bezirk_NN ._$. ----_ADJA s_NN s_NN -_$( Verant¬_NN wortet_ADJD ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=294	10064546	10064546
296	syn_001_1863_000_15_73_e128	116 Verbürgerle und 15 nicht verbürgerte . Die Zahl der	Absenzen	belies sich wovon entschuldigte uncntschuldigte an der Ztidustrieschule mit 209	116_CARD Verbürgerle_NN und_KON 15_CARD nicht_PTKNEG verbürgerte_VVFIN ._$. Die_ART Zahl_NN der_ART	Absenzen_NN	belies_VVFIN sich_PRF wovon_PWAV entschuldigte_VVFIN uncntschuldigte_ADJD an_APPR der_ART Ztidustrieschule_NN mit_APPR 209_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=295	10072586	10072586
297	skb_002_1842_000_158_201_e311	beträchtliche Kostenvermehrung rührt theils von der Musterschule , theils von	Absenzen	mehrerer Zöglinge wegen Krankheit her , für welche das marchzählige	beträchtliche_ADJA Kostenvermehrung_NN rührt_VVFIN theils_ADJD von_APPR der_ART Musterschule_NN ,_$, theils_NN von_APPR	Absenzen_NN	mehrerer_PIAT Zöglinge_NN wegen_APPR Krankheit_NN her_PTKVZ ,_$, für_APPR welche_PRELS das_ART marchzählige_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=296	10157274	10157274
298	slz_002_1870_015_281_288_e37	1860 ) wie 1 zu 5. Die Durchschnittszahl der entschuldigten	Absenzen	in den 4 Jahren ist 5 , die der unentschuldigten	1860_CARD )_$( wie_KOKOM 1_CARD zu_APPR 5._ADJA Die_ART Durchschnittszahl_NN der_ART entschuldigten_ADJA	Absenzen_NN	in_APPR den_ART 4_CARD Jahren_NN ist_VAFIN 5_CARD ,_$, die_PRELS der_ART unentschuldigten_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=297	10243238	10243238
299	syn_001_1854_000_17_50_e83	die Alltagsschule eine Verminderung sowohl der verantworteten als der strafbaren	Absenzen	, für die Repetir- und Singschule eine Vermehrung , für	die_ART Alltagsschule_NN eine_ART Verminderung_NN sowohl_KON der_ART verantworteten_ADJA als_KOKOM der_ART strafbaren_ADJA	Absenzen_NN	,_$, für_APPR die_ART Repetir-_TRUNC und_KON Singschule_NN eine_ART Vermehrung_NN ,_$, für_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=298	10245726	10245726
300	syn_001_1854_000_17_50_e83	Einfluß ausgeübt hat . Uebersicht der Schulversäumnisse . Es kommen	Absenzen	auf den Schüler Im Bezirke der Alltagsschule . der Repetir	Einfluß_NN ausgeübt_VVPP hat_VAFIN ._$. Uebersicht_NN der_ART Schulversäumnisse_NN ._$. Es_PPER kommen_VVFIN	Absenzen_NN	auf_APPR den_ART Schüler_NN Im_APPRART Bezirke_NN der_ART Alltagsschule_NN ._$. der_ART Repetir_NE	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=299	10245780	10245780
301	syn_001_1854_000_17_50_e83	ließe sich hinsichtlich der Schulbesuche , der pünktlichen Vollziehung der	Absenzenordnung	, der Berichterstattungen , die oft auch gar zu karg	ließe_VVFIN sich_PRF hinsichtlich_APPR der_ART Schulbesuche_NN ,_$, der_ART pünktlichen_ADJA Vollziehung_NN der_ART	Absenzenordnung_NN	,_$, der_ART Berichterstattungen_NN ,_$, die_PRELS oft_ADV auch_ADV gar_ADV zu_PTKA karg_ADJD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=300	10254302	10254302
302	syn_001_1854_000_17_50_e83	355 entschuldigte , 94 unentschuldigte , im Ganzen mithin 449	Absenzen	gemacht wurden ; es ergibt sich daraus im Vergleiche mit	355_CARD entschuldigte_VVFIN ,_$, 94_CARD unentschuldigte_ADJA ,_$, im_APPRART Ganzen_NN mithin_ADV 449_CARD	Absenzen_NN	gemacht_VVPP wurden_VAFIN ;_$. es_PPER ergibt_VVFIN sich_PRF daraus_PAV im_APPRART Vergleiche_NN mit_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=301	10255066	10255066
303	syn_001_1854_000_17_50_e83	verrechnet . Die Artillerie zählte 51 , die Infanterie 511	Absenzen	, wovon beinahe alle entschuldigt waren . Die Herren Unterinstruktoren	verrechnet_VVPP ._$. Die_ART Artillerie_NN zählte_VVFIN 51_CARD ,_$, die_ART Infanterie_NN 511_CARD	Absenzen_NN	,_$, wovon_PWAV beinahe_ADV alle_PIS entschuldigt_VVPP waren_VAFIN ._$. Die_ART Herren_NN Unterinstruktoren_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=302	10258292	10258292
304	bmb_001_1857_008_217_232_e388	mache er , bemerkte ihm Gallizius hierauf , die lange	Versäumniß	offenen , muthigen Bekenntnisses auf eine wahrhaft segensreiche Weise gut	mache_VVFIN er_PPER ,_$, bemerkte_VVFIN ihm_PPER Gallizius_NN hierauf_PAV ,_$, die_ART lange_ADJA	Versäumniß_NN	offenen_ADJA ,_$, muthigen_ADJA Bekenntnisses_NN auf_APPR eine_ART wahrhaft_ADJD segensreiche_ADJA Weise_NN gut_ADJD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=303	10683618	10683618
305	bso_002_1870_003_177_182_e47	0,70 ; Derendingen I mit 0,72 . Die meisten unbegründeten	Absenzen	per Schüler erzeigen die Schulen Grenchen III mit 25,58 ;	0,70_CARD ;_$. Derendingen_ADJA I_NN mit_APPR 0,72_CARD ._$. Die_ART meisten_PIAT unbegründeten_ADJA	Absenzen_NN	per_APPR Schüler_NN erzeigen_VVFIN die_ART Schulen_NN Grenchen_NN III_NE mit_APPR 25,58_CARD ;_$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=304	10742800	10742800
306	bso_002_1870_003_177_182_e47	. Nach den Bezirken ergibt sich durchschnittlich per Schüler folgende	Absenzenzahl	: Solothurn 1,33 , Ölten 3,6 , Buchegg- berg 3,52	._$. Nach_APPR den_ART Bezirken_NN ergibt_VVFIN sich_PRF durchschnittlich_ADJD per_APPR Schüler_NN folgende_ADJA	Absenzenzahl_NN	:_$. Solothurn_NN 1,33_CARD ,_$, Ölten_NN 3,6_CARD ,_$, Buchegg-_NN berg_PTKVZ 3,52_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=305	10742828	10742828
307	vsb_001_1858_005_777_778_e744	und der Art und Weise im Unterricht , und die	Absenzen	werden gemindert . ( Schluß folgt . ) — 774	und_KON der_ART Art_NN und_KON Weise_NN im_APPRART Unterricht_NN ,_$, und_KON die_ART	Absenzen_NN	werden_VAFIN gemindert_VVPP ._$. (_$( Schluß_NN folgt_VVFIN ._$. )_$( —_ADJD 774_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=306	10748014	10748014
308	syn_001_1864_000_146_195_e282	Regensberg g. ES kommen durchschnittlich auf den einzelnen Schüler folgende	Absenzen	: Alltagsschule . Ergänzungs- u. Singschule . Gesammtdurch- schnitt .	Regensberg_NN g._ADJA ES_NN kommen_VVFIN durchschnittlich_ADJD auf_APPR den_ART einzelnen_ADJA Schüler_NN folgende_ADJA	Absenzen_NN	:_$. Alltagsschule_NN ._$. Ergänzungs-_TRUNC u._KON Singschule_NN ._$. Gesammtdurch-_TRUNC schnitt_VVFIN ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=307	10813849	10813849
309	syn_001_1864_000_146_195_e282	0,02 -ff 1,55 Verhältnisse der weiblichen Arbeitsschulen . GZ cA	Absenzen	. Bezirk . " S Verant¬ wortetes — « Fire	0,02_CARD -ff_ADJA 1,55_CARD Verhältnisse_NN der_ART weiblichen_ADJA Arbeitsschulen_NN ._$. GZ_NE cA_NE	Absenzen_NN	._$. Bezirk_NN ._$. "_$( S_NN Verant¬_NN wortetes_ADJA —_NN «_$( Fire_NE	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=308	10814086	10814086
310	syn_001_1839_000_28_49_e155	gewidmet wird , daß ein Schüler ungestraft jeden Monat eine	Absenze	machen darf : wer Das und Anderes weiß , der	gewidmet_VVPP wird_VAFIN ,_$, daß_KOUS ein_ART Schüler_NN ungestraft_ADJD jeden_PIAT Monat_NN eine_ART	Absenze_NN	machen_VVINF darf_VMFIN :_$. wer_PWS Das_PDS und_KON Anderes_NN weiß_VVFIN ,_$, der_PRELS	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=309	10925236	10925236
311	syn_001_1839_000_28_49_e155	Alters¬ jahr obligatorisch . Ohne die gültigste Entschuldigung darf keine	Absenze	gemacht werden . 4. In zwei Halbtagen — etwa Dinstag	Alters¬_NN jahr_NN obligatorisch_ADJD ._$. Ohne_APPR die_ART gültigste_ADJA Entschuldigung_NN darf_VMFIN keine_PIAT	Absenze_NN	gemacht_VVPP werden_VAINF ._$. 4._ADJA In_APPR zwei_CARD Halbtagen_NN —_ADJD etwa_ADV Dinstag_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=310	10925728	10925728
312	slz_002_1867_012_275_282_e37	. In 59 Schulen kommen durch- schnittlich über 5 unentschuldigte	Absenzen	, in 13 Schulen über 19 und in 3 Schulen	._$. In_APPR 59_CARD Schulen_NN kommen_VVFIN durch-_TRUNC schnittlich_ADJD über_APPR 5_CARD unentschuldigte_ADJA	Absenzen_NN	,_$, in_APPR 13_CARD Schulen_NN über_APPR 19_CARD und_KON in_APPR 3_CARD Schulen_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=311	11149498	11149498
313	slz_002_1867_012_275_282_e37	Bußen von 89 Gemeinden 837 Fr. , darunter 196 Fr.	Absenzbußen	und 56 Fr. Bußen für Gemeinde- vcrsäumniß . Die Zahl	Bußen_NN von_APPR 89_CARD Gemeinden_NN 837_CARD Fr._NN ,_$, darunter_PAV 196_CARD Fr._NN	Absenzbußen_NN	und_KON 56_CARD Fr._NN Bußen_NN für_APPR Gemeinde-_TRUNC vcrsäumniß_NN ._$. Die_ART Zahl_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=312	11149827	11149827
314	slz_001_1856_001_5_42_e4	letztjährige » Lehrerberichten ergaben sich nicht weniger als 652,057 halbtägige	Absenzcn	, wovon 334,875 , also mehr als die Hälfte ,	letztjährige_ADJA »_$( Lehrerberichten_NN ergaben_VVFIN sich_PRF nicht_PTKNEG weniger_ADV als_KOKOM 652,057_CARD halbtägige_ADJA	Absenzcn_NN	,_$, wovon_PWAV 334,875_CARD ,_$, also_ADV mehr_ADV als_KOKOM die_ART Hälfte_NN ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=313	11439302	11439302
315	slz_001_1856_001_5_42_e4	als die Hälfte , unentschuldigt waren . Die Durchschnittszahl der	Absenzcn	beträgt per Kind 20 ; jedoch ist dieselbe in den	als_KOKOM die_ART Hälfte_NN ,_$, unentschuldigt_ADJD waren_VAFIN ._$. Die_ART Durchschnittszahl_NN der_ART	Absenzcn_NN	beträgt_VVFIN per_APPR Kind_NN 20_CARD ;_$. jedoch_ADV ist_VAFIN dieselbe_PDS in_APPR den_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=314	11439319	11439319
316	slz_001_1856_001_5_42_e4	, die Schulen noch spärlicher oder gar nie . Die	Absenztabellen	werden nicht regelmäßig und nicht zur gesetzlich bestimmten Zeit abgewandelt	,_$, die_ART Schulen_NN noch_ADV spärlicher_ADJD oder_KON gar_ADV nie_ADV ._$. Die_ART	Absenztabellen_NN	werden_VAFIN nicht_PTKNEG regelmäßig_ADJD und_KON nicht_PTKNEG zur_APPRART gesetzlich_ADJD bestimmten_ADJA Zeit_NN abgewandelt_VVPP	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=315	11440389	11440389
317	slz_001_1856_001_5_42_e4	hatte in einem Winter durchschnittlich per Kind 45 halbe Tage	Absenzen	, welche meist nur auf arme Kinder fielen . Er	hatte_VAFIN in_APPR einem_ART Winter_NN durchschnittlich_ADJD per_APPR Kind_NN 45_CARD halbe_ADJA Tage_NN	Absenzen_NN	,_$, welche_PRELS meist_ADV nur_ADV auf_APPR arme_ADJA Kinder_NN fielen_VVFIN ._$. Er_PPER	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=316	11449178	11449178
318	slz_001_1856_001_5_42_e4	. Durch diese schöne Einrichtung brachte er die Zahl der	Absenzcn	von 4839 auf 923 herunter , nämlich auf 29 per	._$. Durch_APPR diese_PDAT schöne_ADJA Einrichtung_NN brachte_VVFIN er_PPER die_ART Zahl_NN der_ART	Absenzcn_NN	von_APPR 4839_CARD auf_APPR 923_CARD herunter_PTKVZ ,_$, nämlich_ADV auf_APPR 29_CARD per_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=317	11449224	11449224
319	syn_001_1859_000_40_87_e135	2,045 ( 0,03 auf den Schüler ) , somit die	Absenzen	der Alltagsschule im Ganzen um 118,965 ( 4,99 auf den	2,045_CARD (_$( 0,03_CARD auf_APPR den_ART Schüler_NN )_$( ,_$, somit_ADV die_ART	Absenzen_NN	der_ART Alltagsschule_NN im_APPRART Ganzen_NN um_APPR 118,965_CARD (_$( 4,99_CARD auf_APPR den_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=318	11775209	11775209
320	syn_001_1859_000_40_87_e135	in den Repetir- und Singschulen trat eine erhebliche Verminderung der	Absenzen	ein , indem hier die verantworteten um 3,377 ( 0,02	in_APPR den_ART Repetir-_TRUNC und_KON Singschulen_NN trat_VVFIN eine_ART erhebliche_ADJA Verminderung_NN der_ART	Absenzen_NN	ein_PTKVZ ,_$, indem_KOUS hier_ADV die_ART verantworteten_ADJA um_APPR 3,377_CARD (_$( 0,02_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=319	11775235	11775235
