Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	URL	Matchbegin corpus position	Matchend corpus position
865	skb_002_1838_000_69_106_e267	Krankheit mei¬ stentheils in die Anstalt brachten . Was die	statistischen	und finanziellen Verhältnisse anbe¬ trifft , so gehen aus den	Krankheit_NN mei¬_ADJA stentheils_NN in_APPR die_ART Anstalt_NN brachten_VVFIN ._$. Was_PWS die_ART	statistischen_ADJA	und_KON finanziellen_ADJA Verhältnisse_NN anbe¬_ADJD trifft_VVFIN ,_$, so_ADV gehen_VVFIN aus_APPR den_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=864	19471280	19471280
866	slz_002_1866_011_265_272_e36	" , wenn nicht beim Haus angefangen »ird . Linige	statistische	Ungabeu über das Schulwesen im Kt. Waadt . ( Bon	"_$( ,_$, wenn_KOUS nicht_PTKNEG beim_APPRART Haus_NN angefangen_VVPP »ird_ADJD ._$. Linige_ADJA	statistische_ADJA	Ungabeu_NN über_APPR das_ART Schulwesen_NN im_APPRART Kt._NN Waadt_NE ._$. (_$( Bon_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=865	19475658	19475658
867	skb_004_1860_000_280_322_e523	daß diese Knrse zu den besten Hoffnungen berechtigen . Die	Forststatistischen	Aufnahmen , welche bereits im Bericht vom Jahr 1859 erwähnt	daß_KOUS diese_PDAT Knrse_NN zu_APPR den_ART besten_ADJA Hoffnungen_NN berechtigen_VVINF ._$. Die_ART	Forststatistischen_NN	Aufnahmen_NN ,_$, welche_PRELS bereits_ADV im_APPRART Bericht_NN vom_APPRART Jahr_NN 1859_CARD erwähnt_VVPP	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=866	19546380	19546380
868	skb_004_1860_000_280_322_e523	der Forstverwaltung 7,259 . 83 3. Förderung des Forstwesens ,	Forststatistik	, Bannwartenkurse , Wirthschaftspläne , Prämien « . 3,182 .	der_ART Forstverwaltung_NN 7,259_CARD ._$. 83_CARD 3._ADJA Förderung_NN des_ART Forstwesens_NN ,_$,	Forststatistik_NN	,_$, Bannwartenkurse_NN ,_$, Wirthschaftspläne_NN ,_$, Prämien_NN «_$( ._$. 3,182_CARD ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=867	19546777	19546777
869	bso_002_1870_003_37_40_e15	Lehrerkasse mehr verabfolgt werden . " II. Eine von der	statistischen	Gesellschaft ernannte Kom- Mission , bestehend aus den HH- Regierungsrath	Lehrerkasse_NN mehr_ADV verabfolgt_ADJD werden_VAINF ._$. "_$( II._NE Eine_VVFIN von_APPR der_ART	statistischen_ADJA	Gesellschaft_NN ernannte_VVFIN Kom-_TRUNC Mission_NN ,_$, bestehend_ADJD aus_APPR den_ART HH-_TRUNC Regierungsrath_NE	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=868	19554592	19554592
870	bso_002_1870_003_37_40_e15	Uri . Dem Berichte über das Erziehungswesen entheben wir einige	statistische	Angaben . In 34 Gemeinds- oder Filial- schulen werden von	Uri_NE ._$. Dem_ART Berichte_NN über_APPR das_ART Erziehungswesen_NN entheben_VVFIN wir_PPER einige_PIAT	statistische_ADJA	Angaben_NN ._$. In_APPR 34_CARD Gemeinds-_NN oder_KON Filial-_TRUNC schulen_VVINF werden_VAFIN von_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=869	19555730	19555730
871	skb_004_1860_000_13_29_e517	zurückgesendeten Geschäfte auf die Amtsbezirke Verthellen , zeigt die beigefügte	Ueberfichtstabelle	. Der allgemeine Stand der sämmtlichen Ausscheidungen der Gemeindsgüter auf	zurückgesendeten_ADJA Geschäfte_NN auf_APPR die_ART Amtsbezirke_NN Verthellen_NN ,_$, zeigt_VVFIN die_ART beigefügte_ADJA	Ueberfichtstabelle_NN	._$. Der_ART allgemeine_ADJA Stand_NN der_ART sämmtlichen_ADJA Ausscheidungen_NN der_ART Gemeindsgüter_NN auf_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=870	19589526	19589526
872	skb_004_1860_000_13_29_e517	Wunsch der englischen Gesandtschaft wurde mit¬ tels Kreisschreibens die Aufnahme	statistischer	Daten über das Fabrikwefen in unserm Kantone versucht , jedoch	Wunsch_NN der_ART englischen_ADJA Gesandtschaft_NN wurde_VAFIN mit¬_ADJD tels_ADJA Kreisschreibens_NN die_ART Aufnahme_NN	statistischer_ADJA	Daten_NN über_APPR das_ART Fabrikwefen_NN in_APPR unserm_PPOSAT Kantone_NN versucht_VVPP ,_$, jedoch_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=871	19593281	19593281
873	skb_004_1860_000_13_29_e517	unserm Kantone versucht , jedoch mit geringem Erfolg . Das	statistische	Büreau veröffentlichte die erste Hälfte des ersten Bandes der Beiträge	unserm_PPOSAT Kantone_NN versucht_VVPP ,_$, jedoch_ADV mit_APPR geringem_ADJA Erfolg_NN ._$. Das_ART	statistische_ADJA	Büreau_NN veröffentlichte_VVFIN die_ART erste_ADJA Hälfte_NN des_ART ersten_ADJA Bandes_NN der_ART Beiträge_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=872	19593297	19593297
874	syn_001_1862_000_56_86_e96	sich gemäß Z 41 des Unlerrichts-- gesetzeS auch dießmal auf	statistische	Mittheilungen . 1. Funktionirende Primarlehrer des Kantons Zürich . Definitiv	sich_PRF gemäß_APPR Z_NN 41_CARD des_ART Unlerrichts--_ADJA gesetzeS_NN auch_ADV dießmal_ADV auf_APPR	statistische_ADJA	Mittheilungen_NN ._$. 1._ADJA Funktionirende_NN Primarlehrer_NN des_ART Kantons_NN Zürich_NE ._$. Definitiv_ADJD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=873	19596727	19596727
875	slz_002_1870_015_403_410_e52	als Anerkennung und Andenken . Auf diesen Vortrag folgte ein	statistischer	Bericht über die Personalbewegung der Zöglinge des gegen- wältigen Seminars	als_KOKOM Anerkennung_NN und_KON Andenken_NN ._$. Auf_APPR diesen_PDAT Vortrag_NN folgte_VVFIN ein_ART	statistischer_ADJA	Bericht_NN über_APPR die_ART Personalbewegung_NN der_ART Zöglinge_NN des_ART gegen-_TRUNC wältigen_ADJA Seminars_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=874	19652513	19652513
876	syn_001_1838_000_25_26_e148	Schulzeit für alle Schulen aus sechs Stunden und Vereinfachung der	Schultabellen	sind der zweiten Sektion zur Vorberathung übertragen . Zürich ,	Schulzeit_NN für_APPR alle_PIAT Schulen_NN aus_APPR sechs_CARD Stunden_NN und_KON Vereinfachung_NN der_ART	Schultabellen_NN	sind_VAFIN der_ART zweiten_ADJA Sektion_NN zur_APPRART Vorberathung_NN übertragen_VVPP ._$. Zürich_NE ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=875	19700539	19700539
877	bmb_001_1856_007_15_17_e291	verschiedene Landeseinthcilungen für Verwaltungszwccke , sowie Bevölkerung- und Auswanderungs- Verhältnisse	tabellarisch	angegeben . Der Verfasser wollte mit seinem Büchlein den Schullehrern	verschiedene_ADJA Landeseinthcilungen_NN für_APPR Verwaltungszwccke_NE ,_$, sowie_KON Bevölkerung-_NN und_KON Auswanderungs-_TRUNC Verhältnisse_NN	tabellarisch_ADJD	angegeben_VVPP ._$. Der_ART Verfasser_NN wollte_VMFIN mit_APPR seinem_PPOSAT Büchlein_NN den_ART Schullehrern_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=876	19740310	19740310
878	vsb_001_1858_005_199_199_e210	Graubünden . AuS einer von Herru Seminardircktor Auberbühlcr vor¬ gebrachten	statistischen	Zusammenstcllnng der Lehrergehalte geht nach dem „ Alpen¬ boten "	Graubünden_NN ._$. AuS_APPR einer_ART von_APPR Herru_NE Seminardircktor_NN Auberbühlcr_NN vor¬_ADJA gebrachten_ADJA	statistischen_ADJA	Zusammenstcllnng_NN der_ART Lehrergehalte_NN geht_VVFIN nach_APPR dem_ART „_$( Alpen¬_NN boten_VVFIN "_$(	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=877	19774997	19774997
879	skz_002_1850_002_28_35_e430	Amacker , Vikar auf dem Simplon . Rußland . Eine	statistische	Angabe des Journals deS Ministeriums des Innern giebt eine Uebersicht	Amacker_NN ,_$, Vikar_NN auf_APPR dem_ART Simplon_NN ._$. Rußland_NE ._$. Eine_ART	statistische_ADJA	Angabe_NN des_ART Journals_NN deS_ADJA Ministeriums_NN des_ART Innern_NN giebt_VVFIN eine_ART Uebersicht_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=878	19790474	19790474
880	skz_002_1850_002_28_35_e430	übrige Heidenthum 153,343 Bekenner zähle » . I » frühern	kirchenstatistischcn	Notizen wird die Zabl der Mitglieder der Staatskirche auf 44,131,492	übrige_ADJA Heidenthum_NN 153,343_CARD Bekenner_NN zähle_VVFIN »_$( ._$. I_NE »_$( frühern_ADJA	kirchenstatistischcn_ADJA	Notizen_NN wird_VAFIN die_ART Zabl_NE der_ART Mitglieder_NN der_ART Staatskirche_NN auf_APPR 44,131,492_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=879	19790560	19790560
881	bmb_001_1854_005_209_222_e382	, daß ich Ihre Geduld noch einen Augenblick zu einigen	forststatistischen	Mittheilungen in Anspruch nehme . Der Holzhandel Bündens hat in	,_$, daß_KOUS ich_PPER Ihre_PPOSAT Geduld_NN noch_ADV einen_ART Augenblick_NN zu_APPR einigen_PIAT	forststatistischen_ADJA	Mittheilungen_NN in_APPR Anspruch_NN nehme_VVFIN ._$. Der_ART Holzhandel_NN Bündens_NN hat_VAFIN in_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=880	19806634	19806634
882	apm_001_1842_018_22_25_e40	die Einnahmen , sodann die Ausgaben behandeln , und mit	tabellarischen	Ueber- sichten werden wir dieselben schließen . 1. Vermögenssteuern .	die_ART Einnahmen_NN ,_$, sodann_ADV die_ART Ausgaben_NN behandeln_VVINF ,_$, und_KON mit_APPR	tabellarischen_ADJA	Ueber-_NN sichten_VVINF werden_VAFIN wir_PPER dieselben_PDS schließen_VVINF ._$. 1._ADJA Vermögenssteuern_NN ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=881	19812113	19812113
883	bsf_001_1861_001_94_95_e58	runden oder der kantig gezimmerten Hölzer aus den sogenannten Holz-	tabellen	zu berechnen seien , indem die beiden Anschauungsweisen eben in	runden_ADJA oder_KON der_ART kantig_ADJD gezimmerten_ADJA Hölzer_NN aus_APPR den_ART sogenannten_ADJA Holz-_TRUNC	tabellen_NN	zu_PTKZU berechnen_VVINF seien_VAFIN ,_$, indem_KOUS die_ART beiden_PIAT Anschauungsweisen_NN eben_ADV in_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=882	19911222	19911222
884	ajb_001_1854_001_213_254_e443	als der Gegenwart zu gedenken , so nehmen wir nachfolgende	statistische	Zählungen über die Einwohner von Appenzell-Außerrhoden , die ein Alter	als_KOKOM der_ART Gegenwart_NN zu_PTKZU gedenken_VVINF ,_$, so_ADV nehmen_VVFIN wir_PPER nachfolgende_ADJA	statistische_ADJA	Zählungen_NN über_APPR die_ART Einwohner_NN von_APPR Appenzell-Außerrhoden_NN ,_$, die_PRELS ein_ART Alter_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=883	19942746	19942746
885	ajb_001_1854_001_213_254_e443	nicht zu den Einwohnern des Landes gehörend , in der	tabellarischen	Uebersicht nicht gezählt . ) 205 Gesannnt- Im Alter von	nicht_PTKNEG zu_APPR den_ART Einwohnern_NN des_ART Landes_NN gehörend_ADJD ,_$, in_APPR der_ART	tabellarischen_ADJA	Uebersicht_NN nicht_PTKNEG gezählt_VVPP ._$. )_$( 205_CARD Gesannnt-_NN Im_APPRART Alter_NN von_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=884	19943028	19943028
886	ass_001_1839_005_85_92_e497	1 , 4 und S angeführten Arbeiten ; 7 )	statistische	Arbeiten ; 8 ) Gesangübungen , so wie Einübung von	1_CARD ,_$, 4_CARD und_KON S_NN angeführten_ADJA Arbeiten_NN ;_$. 7_CARD )_$(	statistische_ADJA	Arbeiten_NN ;_$. 8_CARD )_$( Gesangübungen_NN ,_$, so_ADV wie_KOKOM Einübung_NN von_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=885	19954168	19954168
887	slz_002_1869_014_125_132_e18	und Kantone Bedacht nehmen möchte . " Die Bemerkung der	statistischen	Zeitschrist aber bezieht sich auf den Punkt 1S der vorhin	und_KON Kantone_NN Bedacht_NN nehmen_VVINF möchte_VMFIN ._$. "_$( Die_ART Bemerkung_NN der_ART	statistischen_ADJA	Zeitschrist_NN aber_KON bezieht_VVFIN sich_PRF auf_APPR den_ART Punkt_NN 1S_NN der_ART vorhin_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=886	20006928	20006928
888	slz_002_1869_014_125_132_e18	. „ Wir können uns — sagt die Redaktion der	statistischen	Zeitschrist — mit der gegebenen Klassifi- kation nicht einverstanden erklären	._$. „_$( Wir_PPER können_VMFIN uns_PRF —_ADJD sagt_VVFIN die_ART Redaktion_NN der_ART	statistischen_ADJA	Zeitschrist_NN —_NN mit_APPR der_ART gegebenen_ADJA Klassifi-_TRUNC kation_NN nicht_PTKNEG einverstanden_ADJD erklären_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=887	20006966	20006966
889	slz_002_1869_014_125_132_e18	vorstehenden Rubriken eintheilbaren Zwecken . " Wunsch und Bemerkung der	statistischen	Zeit- schrift sind nicht gerade uneben , daher geben wir	vorstehenden_ADJA Rubriken_NN eintheilbaren_ADJA Zwecken_NN ._$. "_$( Wunsch_NN und_KON Bemerkung_NN der_ART	statistischen_ADJA	Zeit-_TRUNC schrift_NN sind_VAFIN nicht_PTKNEG gerade_ADV uneben_ADJD ,_$, daher_PAV geben_VVFIN wir_PPER	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=888	20007214	20007214
890	skb_004_1869_000_394_432_e508	13 14 15 16 Resultat der Ausscheidung : Auf den	Ausscheidungstabellen	erscheinen im Ja )r 1849 328 432 377 348 349	13_CARD 14_CARD 15_CARD 16_CARD Resultat_NN der_ART Ausscheidung_NN :_$. Auf_APPR den_ART	Ausscheidungstabellen_NN	erscheinen_VVFIN im_APPRART Ja_NN )r_NN 1849_CARD 328_CARD 432_CARD 377_CARD 348_CARD 349_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=889	20023928	20023928
891	slz_002_1868_013_145_152_e21	entnehmen wir aus der „ Beilage zum Amtsblatt " folgende	statistische	Notizen . Der Referent über das Erziehungswesen legt das Budget	entnehmen_VVFIN wir_PPER aus_APPR der_ART „_$( Beilage_NN zum_APPRART Amtsblatt_NN "_$( folgende_ADJA	statistische_ADJA	Notizen_NN ._$. Der_ART Referent_NN über_APPR das_ART Erziehungswesen_NN legt_VVFIN das_ART Budget_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=890	20057486	20057486
892	skz_001_1843_012_136_143_e445	im Drucke erschienen . Aus demselben entheben wir folgende interessante	Armenstatistik	: Das Verhältniß der Armen zu den Nichtarmen ist in	im_APPRART Drucke_NN erschienen_VVPP ._$. Aus_APPR demselben_PDS entheben_VVFIN wir_PPER folgende_ADJA interessante_ADJA	Armenstatistik_NN	:_$. Das_ART Verhältniß_NN der_ART Armen_NN zu_APPR den_ART Nichtarmen_NN ist_VAFIN in_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=891	20063581	20063581
893	ass_001_1840_006_170_181_e634	von hoher Wichtigkeit sein , nicht bloß den äußern ,	statistischen	Zustand der Schulen kennen zu lernen , sondern vorzüglich den	von_APPR hoher_ADJA Wichtigkeit_NN sein_VAINF ,_$, nicht_PTKNEG bloß_ADJD den_PDS äußern_VVINF ,_$,	statistischen_ADJA	Zustand_NN der_ART Schulen_NN kennen_VVINF zu_PTKZU lernen_VVINF ,_$, sondern_KON vorzüglich_ADJD den_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=892	20071507	20071507
894	skz_003_1853_006_360_367_e477	Buchhandlung . ) Wir geben den Inhalt dieses für die	Kirchcnstatistil	wich- tigen Werkes , das jährlich mit den nothwendig gewordenen	Buchhandlung_NN ._$. )_$( Wir_PPER geben_VVFIN den_ART Inhalt_NN dieses_PDAT für_APPR die_ART	Kirchcnstatistil_NN	wich-_TRUNC tigen_ADJA Werkes_NN ,_$, das_PRELS jährlich_ADJD mit_APPR den_ART nothwendig_ADJD gewordenen_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=893	20084527	20084527
895	skz_003_1853_006_360_367_e477	des XVI. Jahrhunderts zur kathol . Kirche zurückgekehrt sind ;	Personalstatistik	der kath. Kirche i » Preußen ; die Groß- Würdenträger	des_ART XVI._NE Jahrhunderts_NN zur_APPRART kathol_ADJA ._$. Kirche_NN zurückgekehrt_VVPP sind_VAFIN ;_$.	Personalstatistik_NN	der_ART kath._ADJA Kirche_NN i_ADJA »_$( Preußen_NN ;_$. die_ART Groß-_TRUNC Würdenträger_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=894	20084620	20084620
896	bso_001_1867_010_137_140_e37	solchen Methode läßt sich ein Buch schreiben . Aus einigen	statistischen	Notizen , die im Ausstellungs- lokal über das preußische Schulwesen	solchen_PIAT Methode_NN läßt_VVFIN sich_PRF ein_ART Buch_NN schreiben_VVINF ._$. Aus_APPR einigen_PIAT	statistischen_ADJA	Notizen_NN ,_$, die_PRELS im_APPRART Ausstellungs-_TRUNC lokal_ADJD über_APPR das_ART preußische_ADJA Schulwesen_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=895	20117436	20117436
897	skb_002_1843_000_25_68_e285	Antworten auf die 213 von Seite der schweizerischen Handelserpertencomnüssion gestellten	statisti¬	schen Fragen einzuverlangen und die Ergebnisse derselben in tabellarischer Form	Antworten_NN auf_APPR die_ART 213_CARD von_APPR Seite_NN der_ART schweizerischen_ADJA Handelserpertencomnüssion_NN gestellten_ADJA	statisti¬_ADJA	schen_ADJA Fragen_NN einzuverlangen_VVIZU und_KON die_ART Ergebnisse_NN derselben_PDAT in_APPR tabellarischer_ADJA Form_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=896	20129278	20129278
898	skb_002_1843_000_25_68_e285	gestellten statisti¬ schen Fragen einzuverlangen und die Ergebnisse derselben in	tabellarischer	Form zusammenzustellen . Mancher nicht unwich¬ tige Beitrag zur Kenntniß	gestellten_ADJA statisti¬_ADJA schen_ADJA Fragen_NN einzuverlangen_VVIZU und_KON die_ART Ergebnisse_NN derselben_PDAT in_APPR	tabellarischer_ADJA	Form_NN zusammenzustellen_VVIZU ._$. Mancher_PIAT nicht_PTKNEG unwich¬_ADJD tige_ADJA Beitrag_NN zur_APPRART Kenntniß_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=897	20129287	20129287
899	skb_002_1843_000_25_68_e285	angezeigt 84 Impfungen und 2 Ncvaccinationcn . Die Ausarbeitung der	Jmpftabellen	geschah im Allgemeinen fleißig ; jedoch wurden von mehreren Scitcn	angezeigt_ADJD 84_CARD Impfungen_NN und_KON 2_CARD Ncvaccinationcn_NE ._$. Die_ART Ausarbeitung_NN der_ART	Jmpftabellen_NN	geschah_VVFIN im_APPRART Allgemeinen_NN fleißig_ADJD ;_$. jedoch_ADV wurden_VAFIN von_APPR mehreren_PIAT Scitcn_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=898	20135289	20135289
900	skb_002_1843_000_25_68_e285	im Allgemeinen fleißig ; jedoch wurden von mehreren Scitcn keine	Jmpftabellen	eingereicht , so daß die Zahl dcr vorgenom¬ menen Impfungen	im_APPRART Allgemeinen_NN fleißig_ADJD ;_$. jedoch_ADV wurden_VAFIN von_APPR mehreren_PIAT Scitcn_NN keine_PIAT	Jmpftabellen_NN	eingereicht_VVPP ,_$, so_ADV daß_KOUS die_ART Zahl_NN dcr_NE vorgenom¬_ADJA menen_ADJA Impfungen_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=899	20135301	20135301
901	skb_001_1833_000_176_201_e423	Cantone unmittelbar vor der Einführung des nencn Schulgesetzes zeigt in	statistischer	Hinsicht die auf Beilage Nr. VI. befindliche , vom Erzichungsdepartemente	Cantone_NN unmittelbar_ADJD vor_APPR der_ART Einführung_NN des_ART nencn_NE Schulgesetzes_NN zeigt_VVFIN in_APPR	statistischer_ADJA	Hinsicht_NN die_ART auf_APPR Beilage_NN Nr._NN VI._ADJA befindliche_ADJA ,_$, vom_APPRART Erzichungsdepartemente_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=900	20164708	20164708
902	skb_001_1833_000_176_201_e423	befindliche , vom Erzichungsdepartemente damals veranstaltete , / Approxima¬ tive	statistische	Uebersicht u. w. " Wie wenig aber das da¬ malige	befindliche_ADJA ,_$, vom_APPRART Erzichungsdepartemente_NN damals_ADV veranstaltete_VVFIN ,_$, /_$( Approxima¬_NN tive_ADJA	statistische_ADJA	Uebersicht_NN u._KON w._APPR "_$( Wie_KOUS wenig_PIS aber_ADV das_ART da¬_ADJA malige_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=901	20164725	20164725
903	skz_004_1866_000_249_256_e481	) j * ) Die Fortsetzung dieser gediegenen histo- i	risch-statistischen	Arbeit wird uns sehr wilikom- men sein . Da der	)_$( j_NE *_XY )_$( Die_ART Fortsetzung_NN dieser_PDAT gediegenen_ADJA histo-_TRUNC i_ADJA	risch-statistischen_ADJA	Arbeit_NN wird_VAFIN uns_PPER sehr_ADV wilikom-_ADJD men_VVPP sein_VAINF ._$. Da_KOUS der_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=902	20251965	20251965
904	skz_004_1867_000_137_146_e157	qucm eingerichtet zum Nachschlagen und hat deßhalb einen ungemein großen	statistischen	Werth für die Pfarrei . Diese Arbeit kostete den Seligen	qucm_NE eingerichtet_VVPP zum_APPRART Nachschlagen_NN und_KON hat_VAFIN deßhalb_ADJD einen_ART ungemein_ADJD großen_ADJA	statistischen_ADJA	Werth_NN für_APPR die_ART Pfarrei_NN ._$. Diese_PDAT Arbeit_NN kostete_VVFIN den_ART Seligen_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=903	20285160	20285160
905	skb_004_1851_000_25_74_e271	Itatiftische Angaben , Im vorjährigen Bericht ist der Sammlung von	statistischen	Angaben über mehrere bis jetzt nicht hinlänglich aufgehellte Punkte Erwähnung	Itatiftische_ADJA Angaben_NN ,_$, Im_APPRART vorjährigen_ADJA Bericht_NN ist_VAFIN der_ART Sammlung_NN von_APPR	statistischen_ADJA	Angaben_NN über_APPR mehrere_PIAT bis_KON jetzt_ADV nicht_PTKNEG hinlänglich_ADJD aufgehellte_ADJA Punkte_NN Erwähnung_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=904	20300971	20300971
