Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	URL	Matchbegin corpus position	Matchend corpus position
160	ass_001_1839_005_85_92_e497	Obergerichtes und Vorsteher der Anstalt , im Jahre 5828 veranstalteten	Zählung	der Taubstummen im Kanton Zürich ergaben sich auf eine Einwohnerschaft	Obergerichtes_NN und_KON Vorsteher_NN der_ART Anstalt_NN ,_$, im_APPRART Jahre_NN 5828_CARD veranstalteten_ADJA	Zählung_NN	der_ART Taubstummen_NN im_APPRART Kanton_NN Zürich_NE ergaben_VVFIN sich_PRF auf_APPR eine_ART Einwohnerschaft_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=159	19955341	19955341
161	skb_002_1843_000_25_68_e285	Bezirke ausge¬ führt worden . Saanen bemerkt , daß die	Zählung	von 1843 ungeachtet des bedeutenden Abganges durch die Seuchen von	Bezirke_NN ausge¬_ADJD führt_VVFIN worden_ADJD ._$. Saanen_NN bemerkt_VVPP ,_$, daß_KOUS die_ART	Zählung_NN	von_APPR 1843_CARD ungeachtet_APPR des_ART bedeutenden_ADJA Abganges_NN durch_APPR die_ART Seuchen_NN von_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=160	20127128	20127128
162	skb_002_1843_000_25_68_e285	dennoch eine nicht geringe Vermehrung des Vich- ftaudcs seit der	Zählung	von 1830 ausgewiesen habe . Im Allgemeinen wird überhaupt auch	dennoch_ADV eine_ART nicht_PTKNEG geringe_ADJA Vermehrung_NN des_ART Vich-_TRUNC ftaudcs_NN seit_APPR der_ART	Zählung_NN	von_APPR 1830_CARD ausgewiesen_VVPP habe_VAFIN ._$. Im_APPRART Allgemeinen_NN wird_VAFIN überhaupt_ADV auch_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=161	20127150	20127150
163	skb_002_1843_000_25_68_e285	Landfaßen . Auf 31. December 1843 fand wie früher eine	Zählung	der Landsaßen Statt ; in diefcm Jahre mit mehr Detail	Landfaßen_NN ._$. Auf_APPR 31._ADJA December_NN 1843_CARD fand_VVFIN wie_KOKOM früher_ADV eine_ART	Zählung_NN	der_ART Landsaßen_NN Statt_NN ;_$. in_APPR diefcm_NE Jahre_NN mit_APPR mehr_PIAT Detail_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=162	20132702	20132702
164	skb_002_1843_000_25_68_e285	Individuen sind nicht mehr als höchstens IM ; die daherige	Zählung	, die natürlich sehr unsicher war , zeigte bloß eine	Individuen_NN sind_VAFIN nicht_PTKNEG mehr_ADV als_KOKOM höchstens_ADV IM_NE ;_$. die_ART daherige_ADJA	Zählung_NN	,_$, die_PRELS natürlich_ADV sehr_ADV unsicher_ADJD war_VAFIN ,_$, zeigte_VVFIN bloß_ADJD eine_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=163	20132936	20132936
165	skb_002_1843_000_25_68_e285	aus diesem Grunde die Zahl etwas höher . Auch die	Zählung	dcr Bcrufsleute aller Art kann nur als relativ betrachtet werden	aus_APPR diesem_PDAT Grunde_NN die_ART Zahl_NN etwas_ADV höher_ADJD ._$. Auch_ADV die_ART	Zählung_NN	dcr_NE Bcrufsleute_NN aller_PIAT Art_NN kann_VMFIN nur_ADV als_KOKOM relativ_ADJD betrachtet_VVPP werden_VAINF	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=164	20132977	20132977
166	skz_004_1867_000_391_400_e439	chard französisch verfaßte und von Pf. Wasserburg deutsch umgearbeitete Er-	zählung	führt uns in cms Sklaven- leben ein , wie es	chard_NE französisch_ADJD verfaßte_VVFIN und_KON von_APPR Pf._NN Wasserburg_NN deutsch_ADJD umgearbeitete_ADJA Er-_TRUNC	zählung_NN	führt_VVFIN uns_PPER in_APPR cms_NN Sklaven-_TRUNC leben_VVFIN ein_PTKVZ ,_$, wie_KOUS es_PPER	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=165	20290034	20290034
167	skz_001_1834_003_225_236_e547	natürlichen Erscheinung auflösten ; dort , wie in der Er-	zählung	, daß Jesus über das Meer gegangen sei , zeigten	natürlichen_ADJA Erscheinung_NN auflösten_VVFIN ;_$. dort_ADV ,_$, wie_KOUS in_APPR der_ART Er-_TRUNC	zählung_NN	,_$, daß_KOUS Jesus_NE über_APPR das_ART Meer_NN gegangen_VVPP sei_VAFIN ,_$, zeigten_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=166	20583728	20583728
168	skz_001_1847_016_90_97_e416	Schottland 60,000 Katholiken . 1821 betrug ihre Zahl nach amtlicher	Zählung	700,000 , 191 1842 schon A/z Millionen und zu Ende	Schottland_NE 60,000_CARD Katholiken_NN ._$. 1821_CARD betrug_VVFIN ihre_PPOSAT Zahl_NN nach_APPR amtlicher_ADJA	Zählung_NN	700,000_CARD ,_$, 191_CARD 1842_CARD schon_ADV A/z_NE Millionen_NN und_KON zu_APPR Ende_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=167	20705467	20705467
169	dsr_003_1800_003_457_458_e1108	die Einwohner und Eigenthümer . t. Die Munizipalitäten werden eine	Zählung	der nicht in der Elite oder Reserve eingeschriebenen Einwohner und	die_ART Einwohner_NN und_KON Eigenthümer_NN ._$. t._VVFIN Die_ART Munizipalitäten_NN werden_VAFIN eine_ART	Zählung_NN	der_ART nicht_PTKNEG in_APPR der_ART Elite_NN oder_KON Reserve_NN eingeschriebenen_ADJA Einwohner_NN und_KON	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=168	21231012	21231012
170	slz_002_1869_014_133_140_e19	rrlebt ist . Eine nach Inhalt und Ausführung liebliche Er-	zählung	wird uns in dem 18. Bändchen der III. Abtheilung geboten	rrlebt_ADJD ist_VAFIN ._$. Eine_ART nach_APPR Inhalt_NN und_KON Ausführung_NN liebliche_ADJA Er-_TRUNC	zählung_NN	wird_VAFIN uns_PPER in_APPR dem_ART 18._ADJA Bändchen_NN der_ART III._NN Abtheilung_NN geboten_VVPP	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=169	21266567	21266567
171	bmb_001_1856_007_27_30_e298	nähere Begründung dieser 3 Punkte , wie auch die Auf¬	zählung	noch mehrerer Uebelstände der öffentlichen Schulprüfun¬ gen , übergehe ich	nähere_ADJA Begründung_NN dieser_PDAT 3_CARD Punkte_NN ,_$, wie_KOUS auch_ADV die_ART Auf¬_ADJA	zählung_NN	noch_ADV mehrerer_PIAT Uebelstände_NN der_ART öffentlichen_ADJA Schulprüfun¬_NN gen_APPR ,_$, übergehe_VVFIN ich_PPER	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=170	21295167	21295167
172	ajb_001_1855_002_141_146_e356	100 fl. Werth , weil nicht versichert , in unserer	Zählung	nicht inbegriffen sind . Totallumme Bodenwerth Gebäudewerth des 183« —	100_CARD fl._NN Werth_NE ,_$, weil_KOUS nicht_PTKNEG versichert_VVPP ,_$, in_APPR unserer_PPOSAT	Zählung_NN	nicht_PTKNEG inbegriffen_ADV sind_VAFIN ._$. Totallumme_NN Bodenwerth_NE Gebäudewerth_NE des_ART 183«_NN —_ADJD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=171	21329427	21329427
173	dsr_003_1800_002_346_348_e1073	ger eine auf die vorhandenen Akten steh gründende Er- '	zählung	der Umstände , welche die mit dem Bürger- Mousson angehobene	ger_VVFIN eine_ART auf_APPR die_ART vorhandenen_ADJA Akten_NN steh_VVIMP gründende_ADJA Er-_TRUNC '_$(	zählung_NN	der_ART Umstände_NN ,_$, welche_PRELS die_ART mit_APPR dem_ART Bürger-_TRUNC Mousson_NN angehobene_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=172	21522458	21522458
174	skz_001_1843_012_144_151_e446	. Nach einer von den Missionären im Jahre 1830 vorgenommenen	Zählung	nicht mehr als 5000. Die schönen Wohnungen und Pflanzungen sind	._$. Nach_APPR einer_ART von_APPR den_ART Missionären_NN im_APPRART Jahre_NN 1830_CARD vorgenommenen_ADJA	Zählung_NN	nicht_PTKNEG mehr_ADV als_KOKOM 5000._ADJA Die_ART schönen_ADJA Wohnungen_NN und_KON Pflanzungen_NN sind_VAFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=173	21712847	21712847
175	skz_001_1835_004_155_162_e175	Nach einer im Jahre 1830 von den Missionären vorge- nommenen	Zählung	, waren jetzt nicht mehr als 5000 Ein- wohner .	Nach_APPR einer_ART im_APPRART Jahre_NN 1830_CARD von_APPR den_ART Missionären_NN vorge-_ADJA nommenen_ADJA	Zählung_NN	,_$, waren_VAFIN jetzt_ADV nicht_PTKNEG mehr_ADV als_KOKOM 5000_CARD Ein-_TRUNC wohner_NN ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=174	21982205	21982205
176	bmb_001_1867_018_179_185_e282	liefern haben , das nach Maßgabe des bei der letzten	Zählung	vorhandenen Viehs auf 450,000 Klafter oder 3,375,000 Centner angeschlagen und	liefern_VVINF haben_VAFIN ,_$, das_PRELS nach_APPR Maßgabe_NN des_ART bei_APPR der_ART letzten_ADJA	Zählung_NN	vorhandenen_ADJA Viehs_NN auf_APPR 450,000_CARD Klafter_NN oder_KON 3,375,000_CARD Centner_NN angeschlagen_VVPP und_KON	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=175	22003001	22003001
177	dns_002_1807_003_33_55_e422	Die Beifäße , an der Fahl 83/ sind in vbiger	Zählung	mitgerechnet . Sie bestehen aus lauter Vündnern , ausgenommen 1	Die_ART Beifäße_NN ,_$, an_APPR der_ART Fahl_ADJA 83/_CARD sind_VAFIN in_APPR vbiger_NN	Zählung_NN	mitgerechnet_VVPP ._$. Sie_PPER bestehen_VVFIN aus_APPR lauter_PIAT Vündnern_NN ,_$, ausgenommen_ADV 1_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=176	22007550	22007550
178	btb_001_1852_001_187_201_e243	Bon- ftetten aus Bern kennen , w ) Die genauere	Zählung	von t770 in Tscharners Schrift gibt 5659 Seelen in den	Bon-_TRUNC ftetten_NN aus_APPR Bern_NE kennen_VVFIN ,_$, w_VVFIN )_$( Die_ART genauere_ADJA	Zählung_NN	von_APPR t770_NN in_APPR Tscharners_NN Schrift_NN gibt_VVFIN 5659_CARD Seelen_NN in_APPR den_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=177	22020243	22020243
179	skz_001_1846_015_319_326_e362	lichem Rechenschaftsbericht im Jahr 1844 schon geschehen . Aus der	Zählung	der Armen des Kantons ergiebt sich nämlich laut diesem Bericht	lichem_ADJA Rechenschaftsbericht_NN im_APPRART Jahr_NN 1844_CARD schon_ADV geschehen_VVINF ._$. Aus_APPR der_ART	Zählung_NN	der_ART Armen_NN des_ART Kantons_NN ergiebt_VVFIN sich_PRF nämlich_ADV laut_APPR diesem_PDAT Bericht_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=178	22500775	22500775
180	syn_001_1838_000_10_24_e139	der Schweiz beträgt mit Einschluß der Fremden nach der neuesten	Zählung	( 4837 ) 2,485,549 Seelen . Die Anzahl aller Lernenden	der_ART Schweiz_NE beträgt_VVFIN mit_APPR Einschluß_NN der_ART Fremden_NN nach_APPR der_ART neuesten_ADJA	Zählung_NN	(_$( 4837_CARD )_$( 2,485,549_CARD Seelen_NN ._$. Die_ART Anzahl_NN aller_PIAT Lernenden_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=179	22507942	22507942
181	gdv_001_1862_001_9_376_e13	2,5,0,494 336 Art. 2. Tie in dem vorigen Artikel enthaltene	Zählung	ist bis zur Vornahme einer neuen eidgenössi¬ schen Volkszählung maßgebend	2,5,0,494_CARD 336_CARD Art._NN 2._ADJA Tie_NE in_APPR dem_ART vorigen_ADJA Artikel_NN enthaltene_ADJA	Zählung_NN	ist_VAFIN bis_APPR zur_APPRART Vornahme_NN einer_ART neuen_ADJA eidgenössi¬_ADJA schen_ADJA Volkszählung_NN maßgebend_ADJD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=180	22927730	22927730
182	bmb_001_1862_013_117_122_e335	. 4j Oberst und Bundsland , Buol , 5j Volks¬	zählung	von 1860 , 6> Literatur . 7 ) Monatschronik .	._$. 4j_ADJA Oberst_NN und_KON Bundsland_NN ,_$, Buol_NN ,_$, 5j_ADJA Volks¬_NN	zählung_NN	von_APPR 1860_CARD ,_$, 6>_ADJA Literatur_NN ._$. 7_CARD )_$( Monatschronik_NN ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=181	23179458	23179458
183	apm_001_1836_012_5_18_e11	im Lande nur 603 Gemeindsgenossen . * ) Bei der	Zählung	der Gestorbenen ergibt es sich , daß im Jahre 1835	im_APPRART Lande_NN nur_ADV 603_CARD Gemeindsgenossen_NN ._$. *_XY )_$( Bei_APPR der_ART	Zählung_NN	der_ART Gestorbenen_NN ergibt_VVFIN es_PPER sich_PRF ,_$, daß_KOUS im_APPRART Jahre_NN 1835_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=182	23361410	23361410
184	skz_002_1850_002_230_237_e455	gesagt , beobachtet die hl. Schrift , nach der Er-	zählung	des Baues des Babelthurmcs , ein tiefes Still- schweigen über	gesagt_VVPP ,_$, beobachtet_VVFIN die_ART hl._ADJA Schrift_NN ,_$, nach_APPR der_ART Er-_TRUNC	zählung_NN	des_ART Baues_NN des_ART Babelthurmcs_NE ,_$, ein_ART tiefes_ADJA Still-_TRUNC schweigen_VVFIN über_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=183	23601001	23601001
185	skz_004_1869_000_6_15_e491	" aus Rom schreibt , die Thatsachen und die Er-	zählung	der Verhandlungen mit dem hl. Stuhle über die Abschaffung des	"_$( aus_APPR Rom_NE schreibt_VVFIN ,_$, die_ART Thatsachen_NN und_KON die_ART Er-_TRUNC	zählung_NN	der_ART Verhandlungen_NN mit_APPR dem_ART hl._ADJA Stuhle_NN über_APPR die_ART Abschaffung_NN des_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=184	23734481	23734481
186	sbo_001_1832_000_454_474_e730	an seinen Bedienren nach der Erklärung in eine Er .	zählung	unnvandcln , und vergleiche sie , so ist in Hinsicht	an_APPR seinen_PPOSAT Bedienren_NN nach_APPR der_ART Erklärung_NN in_APPR eine_PIS Er_PPER ._$.	zählung_NN	unnvandcln_ADJD ,_$, und_KON vergleiche_VVFIN sie_PPER ,_$, so_ADV ist_VAFIN in_APPR Hinsicht_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=185	23839826	23839826
187	dns_002_1806_002_418_449_e630	in guten Sommern . Nach einer Ao . iZos vorgenommenen	Zählung	war die Zahl des Hornviehs in Savognin 24 » Reams	in_APPR guten_ADJA Sommern_NN ._$. Nach_APPR einer_ART Ao_NN ._$. iZos_NE vorgenommenen_ADJA	Zählung_NN	war_VAFIN die_ART Zahl_NN des_ART Hornviehs_NN in_APPR Savognin_NN 24_CARD »_$( Reams_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=186	23935106	23935106
188	slz_002_1866_011_409_416_e54	o ) Parabel , Idylle , 6 ) prosaische Er-	zählung	, Schwank , e ) poetische Erzählung , k )	o_ADJA )_$( Parabel_NN ,_$, Idylle_NN ,_$, 6_CARD )_$( prosaische_ADJA Er-_TRUNC	zählung_NN	,_$, Schwank_NN ,_$, e_ADJA )_$( poetische_ADJA Erzählung_NN ,_$, k_ADJA )_$(	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=187	24305198	24305198
189	bso_001_1863_006_145_148_e39	, zeigt das erwachende Phantasieleben die entschiedenste Neigung zur Er-	zählung	, weil in ihr sich eine Reihe von Bildern und	,_$, zeigt_VVFIN das_ART erwachende_ADJA Phantasieleben_NN die_ART entschiedenste_ADJA Neigung_NN zur_APPRART Er-_TRUNC	zählung_NN	,_$, weil_KOUS in_APPR ihr_PPER sich_PRF eine_ART Reihe_NN von_APPR Bildern_NN und_KON	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=188	24583737	24583737
190	bmb_001_1867_018_19_21_e205	und 1863 und anders its im Jahr 1866 die Vieh¬	zählung	vorgenommen wurde . — Auffallend ist , daß seit 1860	und_KON 1863_CARD und_KON anders_ADV its_ADJD im_APPRART Jahr_NN 1866_CARD die_ART Vieh¬_NN	zählung_NN	vorgenommen_VVPP wurde_VAFIN ._$. —_ADJD Auffallend_ADJD ist_VAFIN ,_$, daß_KOUS seit_APPR 1860_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=189	24621772	24621772
191	skb_004_1860_000_65_144_e519	als im Jahr 1860 , obschon hier genauere und vollständigere	Zählung	vorliegt , als dort und obschon das Jahr 1860 bezüglich	als_KOKOM im_APPRART Jahr_NN 1860_CARD ,_$, obschon_KOUS hier_ADV genauere_ADJA und_KON vollständigere_ADJA	Zählung_NN	vorliegt_VVFIN ,_$, als_KOUS dort_ADV und_KON obschon_KOUS das_ART Jahr_NN 1860_CARD bezüglich_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=190	24868150	24868150
192	apm_001_1834_010_135_144_e276	ungefähr sein möge . Die neue Verfassung gibt auch der	Zählung	stimmfähiger Gcmeindögenossen und Bei- saßen entschiedenen Werth . Der Mangel	ungefähr_ADJD sein_VAINF möge_VMFIN ._$. Die_ART neue_ADJA Verfassung_NN gibt_VVFIN auch_ADV der_ART	Zählung_NN	stimmfähiger_ADJA Gcmeindögenossen_NN und_KON Bei-_TRUNC saßen_VVFIN entschiedenen_ADJA Werth_NE ._$. Der_ART Mangel_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=191	24953729	24953729
193	skz_004_1868_000_434_445_e528	gen über 10v( ) Personen verpflegt hat . Nach offizieller	Zählung	passirten im Jahre 1859 über den Gotthard 32,772 Personen ,	gen_APPR über_APPR 10v(_ADJA )_$( Personen_NN verpflegt_VVPP hat_VAFIN ._$. Nach_APPR offizieller_ADJA	Zählung_NN	passirten_NN im_APPRART Jahre_NN 1859_CARD über_APPR den_ART Gotthard_NE 32,772_CARD Personen_NN ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=192	25477579	25477579
194	ajb_001_1862_006_162_176_e214	umfassende Karte enthält in Nebenräumen eine Bevölkerungstabelle nach der eidgenössischen	Zählung	von 1860 und die Höhen verschiedener Punkte theils am Orte	umfassende_ADJA Karte_NN enthält_VVFIN in_APPR Nebenräumen_NN eine_ART Bevölkerungstabelle_NN nach_APPR der_ART eidgenössischen_ADJA	Zählung_NN	von_APPR 1860_CARD und_KON die_ART Höhen_NN verschiedener_ADJA Punkte_NN theils_ADJD am_APPRART Orte_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=193	25871772	25871772
195	skz_001_1837_006_80_87_e93	Religionstheile schöpften ; denn bei dem Mangel einer eigentlichen VolkS-	Zählung	glaubten wir das dermalige Zahlenverhältniß der Landleute am richtigsten aus	Religionstheile_NN schöpften_VVFIN ;_$. denn_KON bei_APPR dem_ART Mangel_NN einer_ART eigentlichen_ADJA VolkS-_TRUNC	Zählung_NN	glaubten_VVFIN wir_PPER das_ART dermalige_ADJA Zahlenverhältniß_NN der_ART Landleute_NN am_PTKA richtigsten_ADJD aus_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=194	26094107	26094107
196	ajb_001_1866_008_4_20_e259	Mannschaft vertheilt werden sollte , so wurde sogleich zu einer	Zählung	derselben geschritten , die nach Zellweger folgendes Ergebniß zeigte :	Mannschaft_NN vertheilt_VVPP werden_VAINF sollte_VMFIN ,_$, so_ADV wurde_VAFIN sogleich_ADV zu_APPR einer_ART	Zählung_NN	derselben_PDS geschritten_VVPP ,_$, die_PRELS nach_APPR Zellweger_NN folgendes_ADJA Ergebniß_NN zeigte_VVFIN :_$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=195	26949211	26949211
197	dns_002_1808_004_116_124_e479	Zuber gemacht zn haben . Folgendes ist das Resultat einer	Zählung	der Manns schnitze Weingarten diesseits dcr Berge und des i»o4	Zuber_NN gemacht_VVPP zn_NE haben_VAINF ._$. Folgendes_NN ist_VAFIN das_ART Resultat_NN einer_ART	Zählung_NN	der_ART Manns_NN schnitze_VVFIN Weingarten_NN diesseits_APPR dcr_NE Berge_NN und_KON des_ART i»o4_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=196	27003234	27003234
198	dns_002_1808_004_116_124_e479	za Mannsfchnitz ) Weingarten hat eingehen lassen . Eine ausführliche	Zählung	der Churer Weingärten , « so » vorgenommen , gibt	za_ADJA Mannsfchnitz_NN )_$( Weingarten_NN hat_VAFIN eingehen_VVINF lassen_VVINF ._$. Eine_ART ausführliche_ADJA	Zählung_NN	der_ART Churer_NE Weingärten_NN ,_$, «_$( so_ADV »_$( vorgenommen_VVPP ,_$, gibt_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=197	27003490	27003490
199	skz_004_1859_000_441_446_e640	die Geduld der Leser ermüden , wollte ich in Auf-	zählung	alles dessen fortfahren , was wir zu ertragen hatten ,	die_ART Geduld_NN der_ART Leser_NN ermüden_VVINF ,_$, wollte_VMFIN ich_PPER in_APPR Auf-_TRUNC	zählung_NN	alles_PIAT dessen_PDS fortfahren_VVINF ,_$, was_PWS wir_PPER zu_PTKZU ertragen_VVINF hatten_VAFIN ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=198	27411234	27411234
200	gdv_001_1869_008_8_473_e482	für den Usberfchuß . Dieselbe Regel findet Auwendung auf die	Zählung	von Buchstabengruppen , welche keine geheime Bedeutung haben . Jedes	für_APPR den_ART Usberfchuß_NN ._$. Dieselbe_PDAT Regel_NN findet_VVFIN Auwendung_NN auf_APPR die_ART	Zählung_NN	von_APPR Buchstabengruppen_NN ,_$, welche_PRELS keine_PIAT geheime_ADJA Bedeutung_NN haben_VAINF ._$. Jedes_PIAT	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=199	27601807	27601807
201	gdv_001_1869_008_8_473_e482	, der Unterschrift und allenfalls des Textes bei . Die	Zählung	derselben geschieht nach den Regeln des vor¬ hergehenden Artikels .	,_$, der_ART Unterschrift_NN und_KON allenfalls_ADV des_ART Textes_NN bei_PTKVZ ._$. Die_ART	Zählung_NN	derselben_PDS geschieht_VVFIN nach_APPR den_ART Regeln_NN des_ART vor¬_ADJA hergehenden_ADJA Artikels_NN ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=200	27602021	27602021
202	apm_001_1842_018_15_18_e25	, die zusammengebaut sind , als ein Gebäude in die	Zählung	sie- len . In einzelnen Fällen hingegen , wo mehre	,_$, die_PRELS zusammengebaut_VVPP sind_VAFIN ,_$, als_KOUS ein_ART Gebäude_NN in_APPR die_ART	Zählung_NN	sie-_TRUNC len_VVFIN ._$. In_APPR einzelnen_ADJA Fällen_NN hingegen_ADV ,_$, wo_PWAV mehre_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=201	27759522	27759522
203	bmb_001_1867_018_83_91_e232	verloren . Wir haben in der Schweiz gemäß der letzten	Zählung	cine Be- - , 82 — völkerung von 2,510,494 Seelen	verloren_VVPP ._$. Wir_PPER haben_VAFIN in_APPR der_ART Schweiz_NE gemäß_APPR der_ART letzten_ADJA	Zählung_NN	cine_NE Be-_TRUNC -_$( ,_$, 82_CARD —_ADJA völkerung_NN von_APPR 2,510,494_CARD Seelen_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=202	27769300	27769300
